mouth open,eyes squinting,furry,menacing,excited,whiskers,pointy ears,big nose,sad face,spots on body,frightened,old age,big animal,dark fur,suspicious face,x,y,image_filename
0.13809845,0.22078158,0.20713954,0.20512478,0.16851482,0.1973269,0.21544182,0.18044099,0.17113712,0.21057846,0.13431223,0.1569474,0.22113568,0.13322839,0.24304955,13.876508,1.9813164,animal-911.jpg
0.14042556,0.19106527,0.18290102,0.1763812,0.1338709,0.14754781,0.23695996,0.1809954,0.13163215,0.09720701,0.121366814,0.183799,0.15080392,0.0487862,0.19580281,-3.0573444,2.15501,animal-912.jpg
0.1266574,0.22424783,0.21530044,0.19420196,0.12844233,0.25581688,0.2396611,0.16123793,0.14309147,0.13644814,0.13865069,0.12709999,0.10059263,0.08684358,0.1877706,0.83726597,12.769444,animal-913.jpg
0.15485573,0.16691978,0.2404632,0.20210794,0.15963998,0.12507915,0.22316465,0.18833771,0.12446387,0.03249222,0.14374264,0.116425045,0.17705819,0.17383316,0.16272378,-0.5435542,4.345892,animal-914.jpg
0.14718631,0.19898462,0.22598916,0.16080613,0.14344403,0.19071704,0.17057684,0.1518656,0.15007126,0.12865877,0.14174184,0.18857947,0.19642136,0.17598006,0.19055575,3.2706225,1.0616176,animal-915.jpg
0.14238924,0.1742295,0.2411312,0.1923315,0.13387439,0.16568002,0.22506186,0.19994691,0.1365944,0.05828871,0.11497852,0.14306092,0.16473195,0.14113227,0.16766435,0.07797057,3.9137194,animal-916.jpg
0.14254524,0.21803448,0.21435708,0.15844595,0.14419723,0.17267746,0.22007822,0.18984728,0.15519463,0.11592826,0.1305721,0.17266199,0.14557427,0.13651593,0.18391073,1.0010184,2.5757005,animal-917.jpg
0.13331911,0.14704426,0.20796359,0.1671163,0.176209,0.14850049,0.2392067,0.17499024,0.096553355,0.07813863,0.10772245,0.16288811,0.15233111,0.06103725,0.13566558,-3.065452,1.4831852,animal-918.jpg
0.1351186,0.19307128,0.24751902,0.20298553,0.16851163,0.2023457,0.24289647,0.1983167,0.13967052,0.114698306,0.12381948,0.15894164,0.17450427,0.17580669,0.20858255,3.6342363,6.000556,animal-919.jpg
0.14295605,0.2309176,0.22482558,0.21446505,0.17137612,0.20934293,0.21293485,0.17872825,0.17138943,0.22054383,0.15992233,0.15554087,0.23281422,0.13374025,0.2499919,14.110928,2.4208205,animal-920.jpg
0.12572736,0.15426826,0.23062375,0.17965037,0.10034729,0.14601277,0.21731675,0.2020452,0.16269319,0.11908211,0.116468385,0.19908223,0.19221753,0.1567558,0.19110845,2.1787796,2.2567277,animal-921.jpg
0.12694654,0.20401238,0.23195252,0.20169023,0.14473723,0.23487027,0.23100698,0.19983244,0.16698919,0.10610008,0.13602373,0.14359361,0.14751765,0.06173212,0.21819563,0.23963529,10.350627,animal-922.jpg
0.12016801,0.13885045,0.19544269,0.16596341,0.13386114,0.14252456,0.2535239,0.1886215,0.09059419,0.11331495,0.097900435,0.12225992,0.14461966,0.026640048,0.14620163,-4.223284,1.1042119,animal-923.jpg
0.1496692,0.13734844,0.20315732,0.20950627,0.13915698,0.12985925,0.23404102,0.20773247,0.118324965,0.107659474,0.14430618,0.17129734,0.22688721,0.1683661,0.18088794,0.733709,2.2280374,animal-924.jpg
0.146792,0.17734483,0.26862615,0.20652768,0.18119544,0.20688511,0.24036312,0.2112228,0.12822016,0.119449034,0.12075368,0.17412621,0.19605139,0.1733276,0.22252993,3.8738875,5.8192606,animal-925.jpg
0.110992,0.1879318,0.24598435,0.20548296,0.13775937,0.23480335,0.19112226,0.1969299,0.15740311,0.09210392,0.1411638,0.16391034,0.14481148,0.10505405,0.19475065,0.15482232,9.287561,animal-926.jpg
0.11670201,0.20410445,0.220036,0.20983736,0.13715214,0.26007417,0.24520986,0.16351156,0.12939054,0.1379268,0.13443236,0.1270088,0.114181645,0.11452958,0.20140126,0.8656438,11.668404,animal-927.jpg
0.14534649,0.22489724,0.25293183,0.16722864,0.14355028,0.18616584,0.2353356,0.2061409,0.16181393,0.14430332,0.15885887,0.17716384,0.15390949,0.14350525,0.19365966,0.66148686,2.464782,animal-928.jpg
0.12972288,0.25728557,0.2199457,0.21316643,0.15046202,0.29227307,0.248754,0.17905907,0.17335708,0.13152432,0.15011774,0.17895718,0.17564082,0.08398879,0.22083786,3.4963145,10.539454,animal-929.jpg
0.101314515,0.20629877,0.19953951,0.19342354,0.13477379,0.25105506,0.23288661,0.1719093,0.095506705,0.13462842,0.1102612,0.12026404,0.1347538,0.043721937,0.19683439,-0.8904642,12.895883,animal-930.jpg
0.15211439,0.16254961,0.24532133,0.20305327,0.15294799,0.14996201,0.14481643,0.19829763,0.1362584,0.11523095,0.13086797,0.19753452,0.17206179,0.18516794,0.14009424,1.8234047,0.9838062,animal-931.jpg
0.18530299,0.1955487,0.1532625,0.18593296,0.19725169,0.21234956,0.2050237,0.16436781,0.09353107,0.14786445,0.14881623,0.11529432,0.15094197,0.10679938,0.19011709,0.49371287,8.367398,animal-932.jpg
0.1044222,0.18953402,0.22634412,0.22710246,0.14148289,0.23690791,0.2178629,0.18818465,0.15198722,0.07007381,0.11875934,0.12474358,0.14337578,0.07200379,0.21928385,-1.074146,9.985874,animal-933.jpg
0.15243286,0.22304371,0.19530678,0.22474946,0.1756859,0.20405361,0.16280137,0.16900101,0.17607236,0.15965083,0.14949682,0.17233562,0.22700581,0.107999414,0.23438016,12.109227,-2.3110256,animal-934.jpg
0.12632109,0.17958792,0.21773219,0.15397313,0.13191463,0.15336329,0.20280248,0.17763671,0.13522638,0.13323376,0.11642444,0.18834643,0.17074361,0.1614756,0.18837517,2.4804144,2.5913827,animal-935.jpg
0.112501964,0.18867084,0.2440928,0.1936715,0.15685257,0.15552682,0.21230684,0.17813621,0.13233206,0.1938584,0.13407946,0.1819574,0.18762785,0.2091375,0.21600795,4.62718,3.7434814,animal-936.jpg
0.1365236,0.23658529,0.21827146,0.20955972,0.1552428,0.24751484,0.20543379,0.17479996,0.14779508,0.121940434,0.13637625,0.13325495,0.13273022,0.07111204,0.1830332,0.6289565,11.970839,animal-937.jpg
0.21284255,0.19691354,0.19854476,0.2105686,0.21418908,0.2080387,0.19415069,0.20191039,0.12897766,0.14069456,0.16643192,0.15850085,0.18375474,0.117984265,0.17109078,0.7023223,7.4552894,animal-938.jpg
0.12148864,0.1773906,0.20342734,0.21349326,0.17074785,0.23333466,0.19609034,0.1888838,0.15137942,0.10899803,0.1389123,0.15706006,0.22672842,0.10661672,0.17313537,7.587775,9.858907,animal-939.jpg
0.1304572,0.1464109,0.1796505,0.16654229,0.1437214,0.1367572,0.20985115,0.18404931,0.11685517,0.10422489,0.10729131,0.19027224,0.16338447,0.07275562,0.1755999,-1.5369308,0.61358196,animal-940.jpg
0.115396135,0.2202555,0.23918921,0.1906521,0.1115727,0.26312178,0.2674616,0.18287346,0.15395802,0.18546388,0.12214277,0.13710128,0.12525257,0.046296306,0.20352942,1.8531641,13.752205,animal-941.jpg
0.11369746,0.23484254,0.22591257,0.20167305,0.13178812,0.26822415,0.25128788,0.18309158,0.15532786,0.1220921,0.12307176,0.14083177,0.15491754,0.070745304,0.22086643,2.1011446,11.432336,animal-942.jpg
0.114270374,0.19689018,0.18909666,0.21691021,0.1713938,0.18578431,0.1444522,0.161935,0.12551829,0.14354974,0.12568688,0.14814669,0.22624277,0.110703245,0.22703037,13.091494,-2.9486766,animal-943.jpg
0.09185796,0.20380715,0.25069964,0.19942665,0.15001237,0.20528194,0.25977403,0.18734613,0.1286988,0.12975235,0.114610545,0.14845948,0.14816435,0.17793247,0.21419787,3.0426607,5.767689,animal-944.jpg
0.12970428,0.18042172,0.24851274,0.18657696,0.16793272,0.16348623,0.2186018,0.16102122,0.12627013,0.17933923,0.12150414,0.14171457,0.17648831,0.19076839,0.19726183,4.805453,3.8979886,animal-945.jpg
0.13213277,0.18117726,0.21176761,0.1572762,0.16982657,0.16184345,0.23604204,0.18775861,0.15163317,0.08502407,0.122730926,0.14066234,0.1352234,0.05111848,0.17614445,-3.2267973,1.8593014,animal-946.jpg
0.16367549,0.1478214,0.19075352,0.17850903,0.17321654,0.12661746,0.16814733,0.16815051,0.10516943,0.13093553,0.12379786,0.19611216,0.16310441,0.106562875,0.17494114,0.85759634,0.43925872,animal-947.jpg
0.115260184,0.208046,0.18675397,0.2002011,0.17734613,0.22083682,0.1984891,0.17535053,0.16187364,0.1358661,0.13078766,0.15077603,0.21446005,0.09935135,0.19417158,7.4796457,9.281566,animal-948.jpg
0.1158576,0.19058257,0.19917586,0.19043143,0.14808774,0.23697862,0.23425603,0.1640591,0.10082928,0.13661161,0.113518015,0.14842659,0.122492805,0.071413144,0.17495939,-1.5154797,12.488759,animal-949.jpg
0.11555119,0.20817037,0.20766306,0.1822585,0.12861912,0.22430512,0.25627846,0.13849035,0.12931806,0.12657623,0.13642953,0.12294349,0.13045922,0.15156181,0.19415823,0.8702073,10.944255,animal-950.jpg
0.11778474,0.2275315,0.2022431,0.21555062,0.123918116,0.25947905,0.22405201,0.1718288,0.13594311,0.15158081,0.14101344,0.16145064,0.18061046,0.0794222,0.23633243,1.9403474,10.677493,animal-951.jpg
0.11847979,0.18909574,0.22207147,0.21727891,0.154553,0.24979334,0.20228782,0.19468856,0.1108615,0.08619545,0.12083444,0.12197507,0.13721257,0.066979535,0.18788335,-1.9437858,10.428439,animal-952.jpg
0.09737165,0.1892875,0.20554292,0.22393802,0.112480894,0.21215981,0.23353341,0.1581904,0.15375432,0.087278806,0.14286087,0.14337021,0.12478728,0.23945077,0.20141804,2.7845192,7.8968706,animal-953.jpg
0.12496944,0.13485965,0.20197439,0.17209795,0.13987419,0.12316228,0.15136722,0.16860452,0.16956043,0.09542553,0.1176353,0.18739352,0.1808666,0.042139992,0.15064247,-1.1540855,-1.1953821,animal-954.jpg
0.11552645,0.20863804,0.24251258,0.180139,0.13682106,0.254793,0.24218774,0.18073034,0.15895961,0.13016437,0.13915086,0.12314844,0.1309501,0.088519186,0.20586166,1.5651907,12.061852,animal-955.jpg
0.12283878,0.15419316,0.1834092,0.16895327,0.15125349,0.12739722,0.19798511,0.18620366,0.11680926,0.11639166,0.12407757,0.14283143,0.18851128,0.10893417,0.1707569,-1.1806772,0.8054571,animal-956.jpg
0.113387525,0.13386357,0.209908,0.17727311,0.13123086,0.16609439,0.2664821,0.20402211,0.09400437,0.08287543,0.098528445,0.1712403,0.1483692,0.11537476,0.13848393,-1.5123135,2.9293284,animal-957.jpg
0.12508698,0.15699789,0.20621592,0.17253354,0.15793034,0.17532516,0.28383163,0.19350255,0.12184889,0.11230026,0.10896644,0.14087829,0.14318317,0.033878874,0.17788991,-4.3690543,2.3065903,animal-958.jpg
0.17281929,0.18802963,0.2180676,0.1805843,0.14176801,0.13338123,0.13015507,0.16023624,0.13959567,0.15328336,0.1613901,0.162194,0.16419834,0.13671127,0.16207266,2.5524476,0.7765472,animal-959.jpg
0.120546326,0.13686171,0.18665823,0.19367874,0.16313447,0.12974831,0.19290647,0.2057685,0.12798774,0.09144777,0.1263951,0.17511952,0.15311548,0.07077672,0.13720779,-1.6853367,-0.13240609,animal-960.jpg
0.115554765,0.1434064,0.20220421,0.15756315,0.16899943,0.1538559,0.23271903,0.18242224,0.12627707,0.09633381,0.1079202,0.16489604,0.14322442,0.055898648,0.15622026,-3.040873,1.2819581,animal-961.jpg
0.14590544,0.19536492,0.21362478,0.18927276,0.14641051,0.1670165,0.192619,0.16062942,0.13837457,0.15701832,0.121979244,0.18823364,0.18543693,0.1858375,0.21349603,4.601658,2.634029,animal-962.jpg
0.18704832,0.18574968,0.2347847,0.21410136,0.21102837,0.18952854,0.23174842,0.17998475,0.115094766,0.09668802,0.16198066,0.15222533,0.12884617,0.14043963,0.1862959,0.67503226,5.512589,animal-963.jpg
0.14970273,0.17659412,0.25552094,0.16671571,0.14160417,0.17436853,0.21297991,0.19830829,0.15761063,0.09832645,0.119854,0.12543872,0.14746451,0.15629072,0.17706558,1.1677967,3.8763614,animal-964.jpg
0.13318622,0.23687297,0.22049701,0.1911472,0.15363023,0.2594708,0.28012997,0.16308007,0.15439413,0.13711594,0.11424783,0.14858034,0.114269674,0.09236865,0.18543252,1.6308438,12.602374,animal-965.jpg
0.15569393,0.21752286,0.20199776,0.21640183,0.17637259,0.1851517,0.18697074,0.17637175,0.15228064,0.20687057,0.149649,0.16054656,0.21673477,0.12218941,0.25043797,13.989957,1.4685086,animal-966.jpg
0.1233923,0.19842105,0.24731457,0.1961039,0.17745838,0.22895539,0.19168916,0.18350923,0.120653346,0.17347369,0.14425133,0.17443231,0.15491197,0.10290584,0.18898097,0.61804795,10.593396,animal-967.jpg
0.122014314,0.22845277,0.25176185,0.20729667,0.1429382,0.25863397,0.22251956,0.2198894,0.1843895,0.10893419,0.1503329,0.15482916,0.15907988,0.11185919,0.21928553,2.5126712,9.797373,animal-968.jpg
0.12131462,0.16303746,0.17194048,0.1772429,0.14945728,0.13484834,0.2739219,0.19029729,0.10222259,0.14334285,0.12413642,0.15022361,0.16485855,0.055834346,0.16588068,-4.343254,1.7228504,animal-969.jpg
0.1385486,0.15436575,0.22937356,0.16542342,0.16065434,0.15887684,0.2683835,0.2092452,0.121391326,0.09788178,0.11388789,0.14619775,0.18196175,0.048387162,0.18319792,-4.0581155,2.3764443,animal-970.jpg
0.10383513,0.20632215,0.21682295,0.19458938,0.116323054,0.23719516,0.20294613,0.17838131,0.17109336,0.1202911,0.156155,0.17349608,0.1313801,0.11134205,0.19351406,1.4763023,10.034301,animal-971.jpg
0.13155523,0.17875904,0.24104452,0.19091609,0.15714884,0.16928107,0.20975381,0.16429149,0.1442152,0.13558531,0.11732636,0.19776303,0.171713,0.18868253,0.20521776,3.9453201,3.1505835,animal-972.jpg
0.11785142,0.18231003,0.22642839,0.20036468,0.114683226,0.25421184,0.23112652,0.17724037,0.13804322,0.107480794,0.12293786,0.1416885,0.11169558,0.063435145,0.19742002,-0.936061,11.973314,animal-973.jpg
0.15099111,0.20930092,0.21377325,0.18185477,0.1713581,0.19542262,0.27236697,0.1894868,0.15061301,0.08551798,0.12913074,0.13311511,0.13523887,0.07876903,0.21010788,-3.1861703,3.2816644,animal-974.jpg
0.18668903,0.17459837,0.2532372,0.19128881,0.184571,0.1789455,0.19678658,0.22498478,0.13877876,0.08750871,0.1471417,0.16936013,0.1923265,0.128289,0.1587007,0.2730864,3.491522,animal-975.jpg
0.13289876,0.18893784,0.21487057,0.15100408,0.13185889,0.14147876,0.17653322,0.17429271,0.19292147,0.107311144,0.10366838,0.17126036,0.13628933,0.07559832,0.14802676,-0.84701276,-0.50492984,animal-976.jpg
0.089452,0.16823797,0.25341684,0.18860456,0.14650694,0.22711417,0.1965324,0.16900235,0.14946112,0.083396494,0.12445819,0.15594494,0.1484888,0.11090247,0.16424952,-0.64623785,9.910374,animal-977.jpg
0.11814909,0.22357324,0.22040969,0.21295822,0.14470102,0.2743377,0.23874746,0.1671377,0.1538806,0.12906681,0.13890709,0.1758955,0.1976422,0.08067077,0.22570631,2.8867805,10.415272,animal-978.jpg
0.16328838,0.1362645,0.18897599,0.16513732,0.1753405,0.1341378,0.21291648,0.20397112,0.085169956,0.090947434,0.1132281,0.115742385,0.1564542,0.035345577,0.15436077,-3.171043,0.8896497,animal-979.jpg
0.10256617,0.18776041,0.23057441,0.16369791,0.12888579,0.19684365,0.22649145,0.15051879,0.10627835,0.13240491,0.10596874,0.16791725,0.14723173,0.17816013,0.18810344,2.7413313,4.378639,animal-980.jpg
0.11925599,0.1852274,0.24545743,0.15858084,0.12865862,0.18411143,0.21342684,0.20934953,0.14670883,0.13956885,0.12688787,0.14841715,0.15147957,0.086307235,0.16146134,-0.7274267,1.8034108,animal-981.jpg
0.11874679,0.17209837,0.1926493,0.15012395,0.15859605,0.1319507,0.2271953,0.16242352,0.15201686,0.11321867,0.12970845,0.18105564,0.14582118,0.08449734,0.14001322,-1.6511213,1.0887586,animal-982.jpg
0.1254081,0.19293141,0.2048613,0.20553564,0.1675339,0.24746878,0.23128931,0.16563468,0.110889286,0.11040589,0.124218695,0.12908512,0.12078875,0.09789455,0.17613626,-0.7073083,11.078059,animal-983.jpg
0.10319835,0.1981686,0.20712128,0.2101511,0.13028912,0.23246408,0.20495155,0.17642426,0.1174952,0.114689425,0.105561934,0.13238981,0.12965167,0.046602182,0.19885698,-1.6491365,11.667402,animal-984.jpg
0.13182402,0.23555678,0.13934927,0.23401468,0.18338227,0.18501028,0.17265266,0.19572759,0.13702266,0.21187943,0.1347925,0.14394939,0.2508062,0.10869957,0.25113112,13.857288,-0.7617544,animal-985.jpg
0.14823309,0.18084666,0.2425033,0.14991298,0.17095554,0.16670284,0.19482964,0.16288647,0.12814902,0.085041694,0.12587877,0.12658122,0.17389487,0.14069909,0.15062779,0.62752,3.2305048,animal-986.jpg
0.14006308,0.19619565,0.22159046,0.18120292,0.14011027,0.17305483,0.20659539,0.16149834,0.15565208,0.1433583,0.12728772,0.19271196,0.17156786,0.16799566,0.20972708,3.7168565,2.4120774,animal-987.jpg
0.1191121,0.190166,0.21861824,0.21164809,0.15614745,0.2536065,0.257841,0.18862388,0.1300848,0.11254534,0.13498883,0.14771989,0.14195272,0.1216872,0.17519063,0.46619102,10.466708,animal-988.jpg
0.11443342,0.18927929,0.23536532,0.19592218,0.13020693,0.2314253,0.15831998,0.18495134,0.18018636,0.08878967,0.14641556,0.19468318,0.1821166,0.16096449,0.21328896,1.9824903,5.2646856,animal-989.jpg
0.11725018,0.1578216,0.24768108,0.17575409,0.13796124,0.16830304,0.25483173,0.19077747,0.13369116,0.12487525,0.111197926,0.17650273,0.14920986,0.17621647,0.18571615,2.4815283,4.073491,animal-990.jpg
0.10455478,0.22638348,0.21105498,0.17819597,0.14293087,0.23648989,0.23320201,0.14866808,0.12550934,0.12649432,0.13248783,0.124620765,0.14119397,0.09241897,0.20822255,0.04950651,11.873384,animal-991.jpg
0.13105369,0.20494309,0.2201429,0.19257788,0.12376875,0.23564105,0.19516546,0.18779576,0.16113608,0.13310647,0.15970941,0.16713166,0.13760507,0.063683614,0.21756512,1.0207658,10.977036,animal-992.jpg
0.12025386,0.16733608,0.20037004,0.1779649,0.14953259,0.13969465,0.2652351,0.2016081,0.09799573,0.066880405,0.097030714,0.1221914,0.14519267,0.10391916,0.1507442,-2.8096833,3.4923248,animal-993.jpg
0.11659018,0.16715248,0.2011701,0.16810699,0.113330856,0.15626231,0.24326634,0.21136308,0.15012208,0.13829376,0.118378446,0.16369852,0.14574255,0.061708886,0.16343296,-2.3134758,1.1420314,animal-994.jpg
0.14421669,0.18728553,0.23823592,0.19760601,0.14244658,0.17184833,0.20591652,0.16263683,0.17490393,0.14179209,0.13053346,0.17661607,0.18155998,0.18182339,0.21344166,4.1332493,2.277526,animal-995.jpg
0.099344045,0.12731504,0.17677134,0.17583498,0.13438158,0.13142149,0.23806459,0.21197161,0.09509184,0.073371224,0.082893826,0.18804908,0.17227581,0.093589365,0.13252959,-2.1726208,1.8926926,animal-996.jpg
0.13401362,0.21456257,0.23399709,0.20946361,0.1386086,0.2557572,0.23181015,0.19797507,0.17534047,0.14986944,0.14912415,0.15041152,0.14327623,0.07193691,0.21985716,2.2634845,11.545131,animal-997.jpg
0.12709413,0.22387539,0.20229763,0.21549222,0.16481948,0.17390159,0.19230586,0.19064118,0.15826014,0.2199623,0.13189669,0.15391934,0.22548845,0.14311057,0.24677768,14.32423,1.5531697,animal-998.jpg
0.119555905,0.2042789,0.21297026,0.2083045,0.162604,0.24630211,0.22431685,0.18715568,0.14537078,0.10694033,0.1292389,0.17048463,0.15076318,0.106906936,0.18970127,0.8336742,10.026967,animal-999.jpg
0.14917356,0.19012502,0.21459696,0.1942006,0.13319063,0.16564414,0.19007827,0.16920225,0.16111885,0.14969563,0.13621223,0.1984421,0.18503124,0.16878116,0.22134422,4.452152,1.6419985,animal-1000.jpg
0.12978119,0.18364465,0.1733847,0.18653786,0.14883947,0.14536372,0.25903004,0.16365992,0.15090871,0.09685936,0.12315062,0.18645181,0.14885587,0.066998854,0.18717362,-2.718704,2.213925,animal-1001.jpg
0.13876924,0.13757509,0.1532363,0.17859161,0.1575023,0.12868266,0.26174212,0.19976594,0.08665003,0.119354814,0.11292071,0.13367493,0.18634962,0.06434316,0.1579043,-4.134924,1.5015627,animal-1002.jpg
0.102999136,0.19563194,0.22563225,0.1752252,0.13127951,0.22601204,0.22565281,0.15708074,0.14376631,0.11715336,0.12412758,0.12331635,0.12070982,0.058330484,0.16836749,-1.4865433,12.867437,animal-1003.jpg
0.16422838,0.19860063,0.21784784,0.24205744,0.16885085,0.2051687,0.18885314,0.17218888,0.168273,0.16812658,0.15784752,0.14163777,0.1779471,0.1760588,0.23390165,13.331023,1.9249623,animal-1004.jpg
0.121706724,0.19902503,0.16473705,0.22620715,0.19474399,0.23361126,0.20673895,0.20107958,0.15460682,0.11880492,0.15153968,0.15525809,0.23351747,0.12466918,0.21263808,7.1192546,9.701038,animal-1005.jpg
0.12785076,0.16654055,0.23458892,0.14992644,0.12628075,0.15990385,0.19214332,0.20600171,0.14262816,0.097486556,0.11215326,0.10470489,0.15216449,0.116542965,0.13704006,-1.3422058,1.641155,animal-1006.jpg
0.1127187,0.20848373,0.24350804,0.15957542,0.17318332,0.18773964,0.21532473,0.20171359,0.15196696,0.11637099,0.11566808,0.15379123,0.1273301,0.11323798,0.15666318,-0.920818,2.5441704,animal-1007.jpg
0.12986821,0.23742875,0.23061141,0.19837308,0.12031255,0.27472433,0.23610495,0.16914842,0.13109161,0.15651478,0.14066488,0.12851396,0.12625796,0.08883995,0.2072776,1.7876666,12.218699,animal-1008.jpg
0.11959228,0.18683481,0.22815454,0.19199541,0.14584626,0.18017882,0.25081447,0.17768136,0.11943389,0.14518075,0.11436216,0.16663998,0.1786208,0.19056346,0.22219846,4.2461905,4.5404515,animal-1009.jpg
0.11098555,0.18279137,0.26738888,0.18499117,0.13120274,0.20371768,0.26505256,0.19982734,0.12801161,0.12787072,0.11549683,0.16139698,0.1624639,0.19418004,0.21027483,3.3770733,5.2193303,animal-1010.jpg
0.10311887,0.20563956,0.21527338,0.20501694,0.11784227,0.24139024,0.22798881,0.16823752,0.14344682,0.12586197,0.12633568,0.15233763,0.15452108,0.06943531,0.21481167,0.28793448,10.703666,animal-1011.jpg
0.15210715,0.17248672,0.19493231,0.1630641,0.16463086,0.18283835,0.29023665,0.16919571,0.116857134,0.14363027,0.086620316,0.16434959,0.144588,0.08200106,0.17692074,-3.4235234,2.8727598,animal-1012.jpg
0.1075018,0.20451112,0.20599642,0.20232087,0.14159256,0.25555366,0.26521873,0.15766038,0.1297996,0.13241023,0.11139885,0.13960384,0.11909854,0.035991132,0.2012628,-0.21969412,13.367908,animal-1013.jpg
0.11904532,0.20719904,0.22692195,0.19274515,0.13769999,0.2681522,0.23856889,0.17629918,0.12072162,0.14889541,0.12390316,0.1470604,0.13698986,0.121323265,0.19467813,1.7276211,10.960894,animal-1014.jpg
0.13373555,0.14431006,0.19487509,0.17708643,0.13279825,0.13354784,0.226616,0.22502048,0.12549293,0.09687053,0.12073645,0.14138849,0.17868936,0.08216749,0.16073167,-2.1040983,0.6340194,animal-1015.jpg
0.15665424,0.1555106,0.25582975,0.1925717,0.16715674,0.14588875,0.21666692,0.19275138,0.09879495,0.07332143,0.12396946,0.120438054,0.17412944,0.16718231,0.14278759,-0.5205612,4.17092,animal-1016.jpg
0.123492256,0.20041938,0.25576186,0.20078534,0.15488932,0.24660084,0.19013193,0.21637869,0.13654897,0.10117796,0.14021735,0.1602642,0.14212717,0.099561796,0.17017072,-0.0060190465,9.433256,animal-1017.jpg
0.104518875,0.15398262,0.2407727,0.15440601,0.13507473,0.17121309,0.26659405,0.17326958,0.09671311,0.1271671,0.0917223,0.15112585,0.13453615,0.14775053,0.17573582,2.3705695,4.2622714,animal-1018.jpg
0.12117,0.22382978,0.23789069,0.17828675,0.13156661,0.25214994,0.23686951,0.15654889,0.13296817,0.12838499,0.12606066,0.13772133,0.11936836,0.07347046,0.18888462,0.6883031,12.768945,animal-1019.jpg
0.11894741,0.21334228,0.2601284,0.19907981,0.15006056,0.2230982,0.25740427,0.18312462,0.16559862,0.14212179,0.13382494,0.18998545,0.17284438,0.19100432,0.22361246,4.3311996,5.930816,animal-1020.jpg
0.14524744,0.15879822,0.24849771,0.15907796,0.14205599,0.13230234,0.16829026,0.14763013,0.17902355,0.11581858,0.12439738,0.16797411,0.15432018,0.14906147,0.14122543,1.2046947,1.461801,animal-1021.jpg
0.13500878,0.17929503,0.21136424,0.15443844,0.15963653,0.16939175,0.25310212,0.21395649,0.15099159,0.10109003,0.11690201,0.1674099,0.14722963,0.06924372,0.16976324,-2.9958212,2.6428955,animal-1022.jpg
0.1009788,0.20496146,0.1853959,0.19564097,0.15771692,0.22684175,0.2096607,0.17513314,0.15558235,0.14115888,0.13599475,0.13690715,0.18426363,0.08879286,0.17280567,7.6166754,8.647025,animal-1023.jpg
0.19618359,0.21856591,0.2318857,0.2102356,0.17868084,0.23040856,0.24505234,0.20595556,0.15702549,0.1265403,0.16596246,0.14804193,0.12737107,0.036022075,0.22785081,2.637606,12.080441,animal-1024.jpg
0.10100416,0.18013915,0.21564434,0.20360577,0.15434165,0.2406148,0.21512577,0.19447163,0.10587328,0.11163841,0.11547076,0.1447908,0.13977447,0.07955473,0.190124,-1.6318269,10.563292,animal-1025.jpg
0.12348427,0.20138912,0.22420612,0.21210499,0.14053771,0.2478114,0.2525613,0.16977164,0.14469035,0.11457266,0.15112501,0.12694556,0.1178786,0.22289987,0.18915536,2.658804,8.042926,animal-1026.jpg
0.11794534,0.20279485,0.21692866,0.2087724,0.12617327,0.25751826,0.22123057,0.20190218,0.16473621,0.11433016,0.12944877,0.15600052,0.16510826,0.067964196,0.24828279,1.1414627,9.946375,animal-1027.jpg
0.1145813,0.17823659,0.25641924,0.19301584,0.14522491,0.18635345,0.23129392,0.18874855,0.164237,0.12411966,0.10418437,0.17803171,0.16702482,0.19362158,0.21608579,3.950167,4.935774,animal-1028.jpg
0.109800026,0.17181435,0.18077117,0.18214492,0.1307522,0.13049236,0.2010396,0.16309929,0.09698276,0.09815624,0.11079266,0.12390511,0.091624916,0.06661952,0.12864868,-3.575303,0.91754645,animal-1029.jpg
0.11191589,0.16024593,0.15410793,0.15781546,0.10921013,0.12132213,0.18030322,0.18043777,0.12449145,0.11737031,0.11610122,0.14919953,0.1543622,0.045431174,0.11709906,-2.1733952,-1.0318795,animal-1030.jpg
0.113917105,0.15048091,0.18813172,0.17879553,0.14667451,0.13180164,0.2053597,0.24192604,0.137496,0.074739926,0.13364296,0.12940651,0.18937883,0.060480192,0.14754769,-2.415305,0.08743317,animal-1031.jpg
0.16251093,0.17412883,0.24768697,0.16175562,0.16871598,0.16103932,0.18876301,0.1778579,0.13839266,0.100440025,0.14674804,0.1441503,0.1774883,0.14942212,0.15275028,0.84750605,2.8520296,animal-1032.jpg
0.15391728,0.18700367,0.23427287,0.15845531,0.1446129,0.17972866,0.19815236,0.19462666,0.15627892,0.13261728,0.13450664,0.18998086,0.19497417,0.15200344,0.20919701,3.259264,1.6115252,animal-1033.jpg
0.13965929,0.15220025,0.19914371,0.17374636,0.15690127,0.15748194,0.21710211,0.18479155,0.15578884,0.08410744,0.1257074,0.17549649,0.14807351,0.10645191,0.17165229,-0.79534227,1.608968,animal-1034.jpg
0.11370783,0.20772724,0.19524547,0.20788997,0.17656636,0.23006712,0.22730099,0.20361447,0.16816105,0.14733404,0.13732773,0.16161354,0.21301097,0.121858716,0.1913118,6.8683243,8.878817,animal-1035.jpg
